system:index,Class,Image,mod_area,mod_bgr_post,mod_bgr_pre,rap_area,rap_bgr_post,rap_bgr_pre,.geo
00000000000000000c06_00000000000000000c06,1,1,2489.3465772993304,962.8202309546997,974.7625030334763,2487.1982162652203,706.2110188690111,671.4365664695662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c07_00000000000000000c07,1,1,2480.774966233152,1027.0105700857057,1382.3433872380892,2492.6850143356733,503.273489624587,716.7282645053338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c08_00000000000000000c08,1,1,2489.146497864588,750.1658127539372,847.8866101153694,2485.090670417015,372.9735104901488,390.4844579931275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c09_00000000000000000c09,1,1,2493.0263757000594,1085.0422219286486,1082.268888577303,2491.0092012704467,106.76606649369546,179.43887548959492,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0a_00000000000000000c0a,1,1,2493.417045136333,721.1212660217432,798.9554826106933,2489.726599373649,277.17617472266636,316.8147675945468,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0b_00000000000000000c0b,1,1,2479.846043682611,756.3348354011275,923.4384297593222,2490.429041321648,274.69670679757337,351.9883824982261,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0c_00000000000000000c0c,1,1,2493.535921466,1126.3357406229734,995.5468807957586,2491.449149192274,348.0796178811956,497.16395097943683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0d_00000000000000000c0d,1,1,2492.103122279409,846.0443254186371,861.9932291457593,2488.1750729999403,340.329227628121,344.83102644284384,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0e_00000000000000000c0e,1,1,2479.48871226102,727.8449377210418,943.5607268023416,2490.173873354017,291.0928314724828,411.297910123527,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0f_00000000000000000c0f,1,1,2492.879909929538,790.5204329189991,743.5235055874596,2488.446333554013,310.6322371205321,383.14188610338107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c10_00000000000000000c10,1,1,2490.1143678232147,1804.7183862765328,1815.9110079937284,2488.231126414114,364.38460823876557,401.4159442988327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c11_00000000000000000c11,1,1,2493.8006080836426,878.7044321627567,852.9818544621835,2489.8890809719082,91.55743694861613,192.42034093171918,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c12_00000000000000000c12,1,1,2493.458521692708,674.3862436887949,818.0879762219923,2491.5518283615497,177.91760978769503,324.50041768477155,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c13_00000000000000000c13,1,1,2492.5652233226074,1318.1061404545676,1426.8354213106393,2488.7092274930937,737.1735813855615,884.4380003196002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c14_00000000000000000c14,1,1,2481.8065371645303,880.0056856512022,831.4346322441477,2492.4374015223166,112.75432086627666,145.27137153139196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c15_00000000000000000c15,1,1,2480.9120971154957,578.7728451568695,666.5673979162943,2491.134262768508,89.75749436244199,111.98822987786365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c16_00000000000000000c16,1,1,2495.5682914307627,919.0384265674049,827.590897099814,2491.8751154545653,65.87440002503838,87.2601027231249,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c17_00000000000000000c17,1,1,2495.910410949764,875.8937252936429,843.2655487232106,2493.9428132255516,281.6048192466593,349.81319881132697,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c18_00000000000000000c18,1,1,2493.555635405942,805.992423736287,1023.3203889721236,2489.753780296217,183.60643601644261,309.48948453262784,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c19_00000000000000000c19,1,1,2491.4624624126777,922.76902099115,1012.7656092460678,2487.5770048500044,584.801866886763,605.2975197534361,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1a_00000000000000000c1a,1,1,2489.8530332873684,1612.5876083400308,1649.7055951928853,2486.096399839419,931.9067499376894,959.3323311748456,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1b_00000000000000000c1b,1,1,2489.9022705330954,983.6199131273507,982.6803081539266,2487.896409309224,417.3730297669463,401.6740602439272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1c_00000000000000000c1c,1,1,2495.4508141207193,823.6498260453619,719.4159735806502,2491.652990523007,70.44666376199937,82.4389681471807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1d_00000000000000000c1d,1,1,2478.3236619868103,1483.8350007433894,1520.5034853200402,2487.5462597541873,1068.0500101845578,1190.5600541069002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1e_00000000000000000c1e,1,1,2491.602831334248,729.7577998231777,665.3897340272244,2489.6020800154974,229.8021658181384,223.79512664081838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c1f_00000000000000000c1f,1,1,2493.496701465998,974.0667291137618,1017.8451242422158,2491.640230934334,471.93883812873503,555.9901939669701,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c20_00000000000000000c20,1,1,2474.735706303612,826.7617572424729,884.7343166450466,2485.2407164825163,418.2555871467885,402.5437000194116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c21_00000000000000000c21,1,1,2477.498741666665,555.7599961932439,528.82734453808,2487.9385110148332,140.03636374806416,134.2865648420277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c22_00000000000000000c22,1,1,2481.345175445775,817.434615442975,883.278204620445,2493.757539264289,300.42302526315154,259.43210616965416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c23_00000000000000000c23,1,1,2494.067203223046,752.651007227016,977.6837773207216,2492.07096819614,508.6593554007001,675.013767594372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c24_00000000000000000c24,1,1,2495.778980168506,874.6431611462044,869.1383559678576,2491.5292806300463,132.13079689800531,104.45039387361989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c25_00000000000000000c25,1,1,2474.8577434191093,654.3438580571692,688.7546483799118,2485.498821818854,254.43221061352145,310.86722289449216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c26_00000000000000000c26,1,1,2479.762755554534,458.24211743817983,481.90292320200115,2492.193608919159,67.21940489135449,65.05688368554003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c27_00000000000000000c27,1,1,2488.7292770266636,2418.7926365132676,2433.286037509453,2486.7271072971466,1693.2815420946044,1578.5056302247015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c28_00000000000000000c28,1,1,2476.6860736734084,1341.244102556227,1470.404070285958,2489.1405852543853,627.8003384059074,723.2564092716649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c29_00000000000000000c29,1,1,2488.9757171139604,1259.2340173617192,1415.3233257830382,2487.029344934653,520.270984147147,713.2370850056302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c2a_00000000000000000c2a,1,1,2477.9251478676447,997.065682477246,1089.0963033127841,2490.370083304998,375.44049057023796,442.7309668062395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c2b_00000000000000000c2b,1,1,2493.8413912944206,838.8125613342185,926.4176702696494,2489.541038387994,153.54291254760687,160.67122555626833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c2c_00000000000000000c2c,1,1,2481.6168682797174,937.2214109688688,923.7006306882581,2494.0538041471364,191.6039344605215,243.7734807548525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c2d_00000000000000000c2d,1,1,2491.9862580928348,2195.2577552960406,1999.0409449953481,2489.9532671142615,2248.5261020029393,2155.1177620986455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c2e_00000000000000000c2e,1,1,2494.5188707889015,547.7549804097024,558.6608759967935,2492.607487414197,107.37556331639436,152.34987073565839,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c2f_00000000000000000c2f,1,1,2491.0633171415416,1281.602744289378,1169.497601306952,2487.216334633851,554.882192016654,573.9641550004634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c30_00000000000000000c30,1,1,2491.3961935722928,1126.3582038784002,1076.8190020744878,2487.54251854923,538.5107252745146,510.57482872195504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c31_00000000000000000c31,1,1,2490.894224159006,1628.3472791675204,1573.9835418388734,2489.047757621537,705.7160400027855,713.4681626754756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c32_00000000000000000c32,1,1,2490.977415001518,423.1682677161674,441.50345935372957,2487.2405434824227,96.89605943762625,114.00157275911033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c33_00000000000000000c33,1,1,2491.8157506142716,1622.9198752785835,1686.2025391229445,2487.9506226367225,602.1874488165389,690.1050387553986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c34_00000000000000000c34,1,1,2493.7047262055826,626.3617436592587,749.5930662669629,2491.7746287024333,272.899123857929,410.9058586602239,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c35_00000000000000000c35,1,1,2488.9423315793524,930.6796958288121,1019.2653636611846,2485.1624067000016,333.683933432073,418.5995190070179,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c36_00000000000000000c36,1,1,2476.156954027266,1749.916365374194,1747.0115561667274,2486.885958524059,670.1553590821991,627.6512122248345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c37_00000000000000000c37,1,1,2492.856514695148,847.7583897944213,954.1206293933826,2489.044556679445,161.7946235882426,212.6576856715654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c38_00000000000000000c38,1,1,2490.7083257322383,1197.2706047971208,1227.3338796976905,2486.968304667001,568.5146778540209,518.9157326138537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c39_00000000000000000c39,1,1,2474.9391414951,1948.3233281020125,2054.3396334866284,2485.533054175044,349.82891289298556,400.57563412102,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3a_00000000000000000c3a,1,1,2488.9072300842554,1324.9615390595347,1438.9657723907742,2486.921831437777,430.29840345194407,467.80029042253653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3b_00000000000000000c3b,1,1,2491.5328606678904,1431.0152422410288,1567.0609670163028,2489.60413926716,798.6356658131238,824.6811007781452,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3c_00000000000000000c3c,1,1,2493.5635291084586,871.2299407837813,846.4916866511447,2489.732194405738,92.24351386246619,187.32783338439597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3d_00000000000000000c3d,1,1,2481.438523442107,581.6066090021019,549.6047433699803,2493.655850321774,47.78433656244555,58.35533012782562,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3e_00000000000000000c3e,1,1,2491.7106948422193,437.2792963855459,455.69856876993435,2487.8585990228157,17.826325198595132,26.097099590707078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c3f_00000000000000000c3f,1,1,2493.0035308792967,868.1565010101647,974.1130687302397,2489.2081771046605,608.0228254998339,760.6681370770858,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c40_00000000000000000c40,1,1,2491.2457200704725,1027.4929331368353,1104.7299159517465,2489.34992598759,587.900593674807,581.9367630616251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c41_00000000000000000c41,1,1,2489.620304420942,1227.983579799232,1254.9670305860434,2485.6624528861335,405.0617808682715,386.1916462839713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c42_00000000000000000c42,1,1,2192.6824110753664,664.4573200324362,660.6308946936399,2108.070954972759,270.91792092240394,295.1882806345358,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c43_00000000000000000c43,1,1,2481.91248839461,602.2708437714624,587.8703447326851,2492.661921181295,81.65339022750906,89.31237322719393,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c44_00000000000000000c44,1,1,2476.3480919362696,1609.2751754979754,1631.3072149128332,2486.9722249610327,373.5440275703852,443.7301768163106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c45_00000000000000000c45,1,1,2475.21902647519,1806.6607502911406,1884.5391833901788,2487.7720901155794,1436.7293587551703,1491.4599835267404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c46_00000000000000000c46,1,1,2489.248970359991,1936.3483436853915,1884.8514892377025,2485.5009798481556,896.7434049723224,1106.9078810129097,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c47_00000000000000000c47,1,1,2495.918990055145,792.2032908129929,873.6470912270586,2493.8348544485516,169.06911824174995,210.41908307095932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c48_00000000000000000c48,1,1,2492.3122169516046,902.4340562347123,890.6755830314946,2489.260683990831,328.1120076025963,388.6321219706238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c49_00000000000000000c49,1,1,2481.660317984063,673.8498233399139,679.4058058440407,2494.226136401635,247.88788757789192,253.3433004164929,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4a_00000000000000000c4a,1,1,2493.7022474479118,919.2399538170272,851.613764551453,2491.839387690683,227.70240457690173,210.18760088163478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4b_00000000000000000c4b,1,1,2492.1462391865825,1528.1375333571186,1550.2494760116201,2488.324155332872,595.3151034592792,691.1671868555613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4c_00000000000000000c4c,1,1,2494.4377175367495,819.5808066966388,941.9942534118965,2490.537328393875,401.83840648449143,507.7576648338174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4d_00000000000000000c4d,1,1,2489.1911591023286,1107.3488497794565,1103.0591819543224,2487.2040291044536,390.45847256008454,392.26621535935084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4e_00000000000000000c4e,1,1,2489.570837568937,1322.3937169075934,1374.0055886057949,2485.6574791625,362.61487076394695,363.70447640895327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4f_00000000000000000c4f,1,1,2494.3926426731027,495.29147780404725,544.9024972817783,2492.3561492910776,93.21973593139737,106.56731612091671,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c50_00000000000000000c50,1,1,2492.9255283547877,1058.6282981460492,1146.7083939110196,2489.08724759736,577.3062709080033,723.3119081480229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c51_00000000000000000c51,1,1,2493.3836527726667,639.3387669080676,773.6696537135892,2489.6365497176835,89.2557209280027,115.28338494945416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c52_00000000000000000c52,1,1,2494.8780673927718,772.0434863013966,705.4927179192711,2492.9817520368174,111.47611923290778,146.26762453210324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c53_00000000000000000c53,1,1,2495.3933938985965,781.15374976811,983.7786259755101,2493.4120890607883,314.2598333778631,436.45128545073464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c54_00000000000000000c54,1,1,2477.539949286147,665.7603982231736,719.5365791700292,2488.239040014721,121.24618396967772,142.03875053728038,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c55_00000000000000000c55,1,1,2489.851227726716,1277.1320319916597,1383.0268154039084,2485.9337120107525,664.9966210238207,670.0643710242082,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c56_00000000000000000c56,1,1,2488.7882298131153,1173.9364426591114,1342.7549045193155,2484.815444045597,704.449981808175,746.8087967272672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c57_00000000000000000c57,1,1,2477.286077663914,973.6445670159053,841.4948140702916,2487.780299644507,216.03402482141925,211.63065698823732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c58_00000000000000000c58,1,1,2490.316982385111,1518.53537759498,1520.3535665766526,2486.415876639338,859.5961886557793,862.2228083812533,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c59_00000000000000000c59,1,1,2489.1347524862135,2015.6970749213813,1925.5344863192356,2487.1566923832293,1420.4000729503066,1571.6140098158262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5a_00000000000000000c5a,1,1,2481.11223581189,842.8187259834717,833.2902511341257,2491.780102676977,181.75499932262733,234.26405774948108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5b_00000000000000000c5b,1,1,2494.148955620408,673.7223044475583,833.0338576133928,2490.27106096338,234.58053337900617,317.35972132220536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5c_00000000000000000c5c,1,1,2491.93670423561,830.5317309708151,755.2628829636487,2488.030154162323,495.0489707009333,272.63567119113725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5d_00000000000000000c5d,1,1,2495.9608661090724,984.1360472169574,852.4507718256465,2493.7080240627615,352.9534867742406,385.62188944827597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5e_00000000000000000c5e,1,1,2475.874439404101,1489.0062371330407,1535.6240287694902,2488.287110850194,745.5672265363615,812.4588238577984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5f_00000000000000000c5f,1,1,2361.9237516253047,285.25667777861844,312.26161208327983,2352.935046000789,76.60917861924754,87.839685591228,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c60_00000000000000000c60,1,1,2489.4603723069813,1945.6558638158863,1871.4575451380254,2485.5201764850685,512.7003170658996,554.9184706335866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c61_00000000000000000c61,1,1,2490.671383374688,1165.1122461528275,1184.9446092392266,2486.8544966577074,492.7314468136061,589.5671154433956,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c62_00000000000000000c62,1,1,2493.812728377763,1244.0445231370984,1475.6737422049882,2490.0104313796514,635.689593374821,823.3438695031801,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c63_00000000000000000c63,1,1,2412.85756013787,580.057258495619,694.5434758601002,2416.4576380582553,151.28873573546838,221.20188420701885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c64_00000000000000000c64,1,1,2491.2020724479157,688.5290788719209,713.7739159263665,2456.975659348554,82.3586180042674,105.0187328808804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c65_00000000000000000c65,1,1,2491.317754376533,1057.8180098780756,1302.218526576684,2489.294975884765,486.6077655441035,581.8034118346379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c66_00000000000000000c66,1,1,2491.0466667784895,1347.9656897899713,1535.7159308012413,2489.094724598839,359.93750620725433,614.5142039035138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c67_00000000000000000c67,1,1,2474.868964779417,2014.8654687550336,1964.268234626051,2487.227507950375,923.2203296718969,1034.4711697875025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c68_00000000000000000c68,1,1,2495.644347421881,707.8943043590257,810.9425221537831,2493.80305120055,126.54066319086535,188.60935284406665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c69_00000000000000000c69,1,1,2491.4368573943016,1368.8476959379848,1272.8318361729378,2487.6769566283697,160.63279338127296,233.53541008769224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c6a_00000000000000000c6a,1,1,2488.966341341924,973.5000058562831,1015.5763710791412,2485.114045529135,269.76953109299996,244.9331589248295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c6b_00000000000000000c6b,1,1,2492.4478815655634,1501.6415466287017,1518.6973720664416,2490.453518246194,930.1709339047416,1066.4829591535322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c6c_00000000000000000c6c,1,1,2492.422742305449,2047.8421566534626,1970.7298873401746,2490.334969882493,2461.046247276676,2096.725121603531,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c6d_00000000000000000c6d,1,1,2480.174959941781,616.6261156494023,724.1612992263041,2490.787800807552,110.12619705723326,125.94640324014149,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c6e_00000000000000000c6e,1,1,2496.255297144607,410.37283953233145,549.8781509285639,2492.203674641511,128.67079769047726,210.4908006265737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c6f_00000000000000000c6f,1,1,2492.9327193627437,792.3428109834691,956.5911556649382,2490.9294725122463,103.65837475380465,159.26627190553006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c70_00000000000000000c70,1,1,2494.3841870082697,618.6814627859992,630.2368366510613,2492.5360915088,114.87094329938493,107.53047669905578,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c71_00000000000000000c71,1,1,2494.602786421559,975.4211587222514,1050.4335765639578,2492.6434706174077,490.2169677565779,516.7745525447938,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c72_00000000000000000c72,1,1,2477.6162775750495,1049.224540601965,1189.7188176957195,2488.2344534118697,399.15839322541456,472.12736122834406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c73_00000000000000000c73,1,1,2491.2273408624333,1318.5622295195674,1429.9925356923889,2489.2874141025914,543.2166871726838,527.2309144174394,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c74_00000000000000000c74,1,1,2496.55249293046,1032.5032554942604,1186.9786970021833,2492.6800339367687,863.6561896741182,941.4145295240687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c75_00000000000000000c75,1,1,2493.3974937055705,794.5557607961574,790.7737606896319,2491.4533864880536,397.9898654249594,402.6324702428931,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c76_00000000000000000c76,1,1,2476.8494768137257,942.1604843739402,891.1680687672894,2486.9708578992395,550.6674163398209,519.0723052447665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c77_00000000000000000c77,1,1,2492.1226270741417,1239.375325963598,1180.4320940176517,2490.0758396265314,605.6590914263406,673.0291725334789,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c78_00000000000000000c78,1,1,2476.0538719316964,1929.8712624412854,1841.7615565629633,2488.5123506119326,645.6196568388935,614.1050059674978,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c79_00000000000000000c79,1,1,2489.794787677708,2009.1014525323924,2083.5376459698396,2485.917357989238,318.61802266881597,335.4324997814652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7a_00000000000000000c7a,1,1,2491.2457193459013,765.3712688295151,849.1491976222401,2489.3499259876444,251.33371955096106,265.6871792704463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7b_00000000000000000c7b,1,1,2496.3352163373147,838.3341128215585,819.6313322105032,2492.388198505005,253.89388678669496,206.455073334817,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7c_00000000000000000c7c,1,1,2492.8771178063757,1048.3236619846853,1088.5880910865087,2490.912182048725,469.41728226322783,557.569416874627,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7d_00000000000000000c7d,1,1,2490.199560488669,1763.9877163684998,1784.2909622424916,2488.1430156213855,574.0666283802972,491.5978163626447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7e_00000000000000000c7e,1,1,2490.547208852639,581.1253481733065,624.0274786593984,2486.678286339782,143.62662662924615,177.51592068293212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7f_00000000000000000c7f,1,1,2491.9170397717594,1340.0975632806947,1378.1857974290851,2490.032789250958,531.2661546711954,578.0291633664174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c80_00000000000000000c80,1,1,2490.324210818013,1711.3878382444677,1779.541091216932,2486.663037047226,782.6404208637991,947.7838514397574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c81_00000000000000000c81,1,1,2495.2328591544006,686.4089774198286,814.6720044620587,2467.460669957032,101.03109597902326,128.05347819043504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c82_00000000000000000c82,1,1,2495.5927046614597,1032.200694829484,1004.5657721716411,2493.624304213533,284.430312292861,292.011568954595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c83_00000000000000000c83,1,1,2490.0091087591813,1932.5981549483083,1938.313654337433,2487.995815241427,489.32397293617703,509.0153340354289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c84_00000000000000000c84,1,1,2489.207848152563,2373.1187484190514,2362.5763718873836,2487.2526271004344,1400.4337006276312,1380.2478449171622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c85_00000000000000000c85,1,1,2480.5336368994963,655.6288205054375,672.7581471278136,2491.1069886921355,81.274922096339,62.271868438875345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c86_00000000000000000c86,1,1,2492.7010324203325,781.1894365247397,858.802436474065,2488.8799224153777,195.3248727272668,243.86829374676213,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c87_00000000000000000c87,1,1,2481.312136913295,964.4517867270836,971.7185849025402,2493.6305546967633,346.03125902840145,530.1780443324244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c88_00000000000000000c88,1,1,2492.3742141237713,944.5701244071395,1020.5442772307482,2488.619771505464,307.40128949642184,380.1527712771619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c89_00000000000000000c89,1,1,2494.2422751041777,814.3426927557604,838.9735795953843,2492.394771460005,300.5835426483896,388.6396418756217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8a_00000000000000000c8a,1,1,2494.2267630239016,1012.692791838964,1349.078224406777,2490.4323040068275,642.2230270779347,903.1662078277944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8b_00000000000000000c8b,1,1,2493.30191351104,649.5286630593876,824.3204253583284,2491.2886530680425,97.32729515380693,127.64352967085156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8c_00000000000000000c8c,1,1,2489.5445058823475,2187.671442432997,2185.621286772773,2485.70350076343,476.5435176258571,529.068557525466,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8d_00000000000000000c8d,1,1,2490.893644181977,691.8070638646162,723.0840640555552,2488.857436306423,333.9449355194207,342.88597062660955,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8e_00000000000000000c8e,1,1,2480.111878720895,544.9018280931282,586.4019452113401,2490.72625098323,126.04692385817997,109.11527815956995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8f_00000000000000000c8f,1,1,2495.3593673636656,913.2539031979619,890.0123733069821,2491.5921812875895,240.59721689225654,291.1531333912103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c90_00000000000000000c90,1,1,2495.3149688648805,751.5420496693331,755.2418737840287,2493.276008440307,181.8566285612524,172.20562729598907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c91_00000000000000000c91,1,1,2492.584355032173,725.1001428171174,858.7591323372194,2488.7110870237634,101.09103323231899,139.5571946357697,"{""type"":""MultiPoint"",""coordinates"":[]}"
